geneid	name2
ENSMUST00000104111	Gm24126
ENSMUST00000083359	Gm26124
ENSMUST00000234248	Gm50028
ENSMUST00000234450	Gm32282
ENSMUST00000175238	Gm25069
ENSMUST00000234569	Gm50034
ENSMUST00000157334	Gm22562
ENSMUST00000145910	Strn
ENSMUST00000024881	Strn
ENSMUST00000233850	Heatr5b
ENSMUST00000170759	Gpatch11
ENSMUST00000024884	Eif2ak2
ENSMUST00000082836	n-R5s29
ENSMUST00000180077	Cebpzos
ENSMUST00000063817	Cebpzos
ENSMUST00000024885	Cebpz
ENSMUST00000024887	Ndufaf7
ENSMUST00000233068	Ndufaf7
ENSMUST00000003191	Prkd3
ENSMUST00000168887	Prkd3
ENSMUST00000119284	Prkd3
ENSMUST00000118768	Prkd3
ENSMUST00000118991	Prkd3
ENSMUST00000040789	Qpct
ENSMUST00000233916	Qpct
ENSMUST00000068958	Cdc42ep3
ENSMUST00000239444	CT030740.1
ENSMUST00000040368	Rmdn2
ENSMUST00000225357	Rmdn2
ENSMUST00000234361	Cyp1b1
ENSMUST00000024894	Cyp1b1
ENSMUST00000234743	Gm33055
ENSMUST00000234208	Gm49984
ENSMUST00000234236	1700106O07Rik
ENSMUST00000234471	Gm49985
ENSMUST00000068282	Atl2
ENSMUST00000112437	Atl2
ENSMUST00000234800	Gm41625
ENSMUST00000184635	Hnrnpll
ENSMUST00000061331	Hnrnpll
ENSMUST00000157558	Gm22215
ENSMUST00000157651	Gm23125
ENSMUST00000039205	Galm
ENSMUST00000157828	Gm25706
ENSMUST00000063417	Srsf7
ENSMUST00000234095	Srsf7
ENSMUST00000234696	Srsf7
ENSMUST00000235069	Srsf7
ENSMUST00000069486	Gemin6
ENSMUST00000038166	Dhx57
ENSMUST00000086555	Dhx57
ENSMUST00000234217	Gm50087
ENSMUST00000227729	Morn2
ENSMUST00000061703	Morn2
ENSMUST00000086549	Gm10190
ENSMUST00000225658	Arhgef33
ENSMUST00000224966	Arhgef33
ENSMUST00000225223	Arhgef33
ENSMUST00000225548	Arhgef33
ENSMUST00000086545	Cdkl4
ENSMUST00000234602	Cdkl4
ENSMUST00000234349	Cdkl4
ENSMUST00000234757	Gm33373
ENSMUST00000220322	C230072F16Rik
ENSMUST00000219184	C230072F16Rik
ENSMUST00000025092	Tmem178
ENSMUST00000025093	Thumpd2
ENSMUST00000234591	Gm50044
ENSMUST00000168858	Gm11096
ENSMUST00000184153	Gm27359
ENSMUST00000158192	Gm22386
ENSMUST00000174994	Gm23400
ENSMUST00000234063	Gm19689
ENSMUST00000187700	Gm29052
ENSMUST00000170794	Pkdcc
ENSMUST00000157785	Gm24240
ENSMUST00000025095	Cox7a2l
ENSMUST00000167741	Cox7a2l
ENSMUST00000000687	Haao
ENSMUST00000234214	Haao
ENSMUST00000180515	C430042M11Rik
ENSMUST00000234364	1810073O08Rik
ENSMUST00000157568	Gm23905
ENSMUST00000234343	Gm41639
ENSMUST00000234776	Gm35229
ENSMUST00000234390	Gm41638
ENSMUST00000235072	8430430B14Rik
ENSMUST00000194096	Gm37549
ENSMUST00000234353	Gm35551
ENSMUST00000234723	Gm49967
ENSMUST00000234076	4933433H22Rik
ENSMUST00000234741	Gm19696
ENSMUST00000234314	Gm19696
ENSMUST00000060366	Zfp36l2
ENSMUST00000234321	Gm36279
ENSMUST00000083798	Gm24492
ENSMUST00000179017	Gm24722
ENSMUST00000234638	4930500A05Rik
ENSMUST00000234641	Gm49969
ENSMUST00000083385	Gm26066
ENSMUST00000025101	Dync2li1
ENSMUST00000170725	Abcg8
ENSMUST00000045714	Abcg8
ENSMUST00000171915	Abcg8
ENSMUST00000112308	Lrpprc
ENSMUST00000234983	Gm49979
ENSMUST00000235108	Gm49981
ENSMUST00000181147	1110020A21Rik
ENSMUST00000112305	Ppm1b
ENSMUST00000080217	Ppm1b
ENSMUST00000112304	Ppm1b
ENSMUST00000234332	Ppm1b
ENSMUST00000234540	Ppm1b
ENSMUST00000112307	Ppm1b
ENSMUST00000234851	Ppm1b
ENSMUST00000024944	Slc3a1
ENSMUST00000175921	Six3os1
ENSMUST00000176958	Six3os1
ENSMUST00000177220	Six3os1
ENSMUST00000177487	Six3os1
ENSMUST00000183588	Gm27435
ENSMUST00000161688	Six3os1
ENSMUST00000184174	Gm27801
ENSMUST00000175898	Six3
ENSMUST00000175913	Six3os1
ENSMUST00000184026	Gm27610
ENSMUST00000184853	Gm27283
ENSMUST00000184318	Gm27275
ENSMUST00000183495	Gm27502
ENSMUST00000185134	Gm27427
ENSMUST00000188560	Gm28528
ENSMUST00000176081	Six3
ENSMUST00000162695	Six3
ENSMUST00000163568	Six2
ENSMUST00000024947	Six2
ENSMUST00000235073	CJ186046Rik
ENSMUST00000186162	Gm29418
ENSMUST00000234707	Gm30117
ENSMUST00000234761	Srbd1
ENSMUST00000234682	Srbd1
ENSMUST00000234951	Srbd1
ENSMUST00000234087	AC154542.1
ENSMUST00000191222	2010106C02Rik
ENSMUST00000095186	Gm10309
ENSMUST00000157085	Gm22235
ENSMUST00000234482	Gm50008
ENSMUST00000189953	Gm29168
ENSMUST00000042172	Tmem247
ENSMUST00000234807	Gm50011
ENSMUST00000233995	Atp6v1e2
ENSMUST00000065758	Atp6v1e2
ENSMUST00000235110	Atp6v1e2
ENSMUST00000024956	Rhoq
ENSMUST00000234698	Gm50012
ENSMUST00000234309	Rhoq
ENSMUST00000024957	Pigf
ENSMUST00000157111	Gm24648
ENSMUST00000041369	Socs5
ENSMUST00000116918	Gm22346
ENSMUST00000234580	C330024C12Rik
ENSMUST00000024963	Mcfd2
ENSMUST00000144236	Mcfd2
ENSMUST00000129616	Mcfd2
ENSMUST00000145895	Mcfd2
ENSMUST00000137539	4833418N02Rik
ENSMUST00000146560	4833418N02Rik
ENSMUST00000161043	Gm15978
ENSMUST00000159031	0610012D04Rik
ENSMUST00000040440	Calm2
ENSMUST00000234406	Calm2
ENSMUST00000158802	Gm26005
ENSMUST00000234806	Gm30794
ENSMUST00000234254	Gm30938
ENSMUST00000188990	Gm28676
ENSMUST00000234692	Gm30984
ENSMUST00000234992	Gm46587
ENSMUST00000053577	Epcam
ENSMUST00000234623	Epcam
ENSMUST00000055221	Kcnk12
ENSMUST00000234934	Gm50039
ENSMUST00000179601	Rpl36-ps4
ENSMUST00000005503	Msh6
ENSMUST00000130379	Fbxo11
ENSMUST00000005504	Fbxo11
ENSMUST00000235112	Fbxo11
ENSMUST00000180785	Gm26612
ENSMUST00000233989	Gm31499
ENSMUST00000234143	1700116H05Rik
ENSMUST00000158166	Gm22542
ENSMUST00000093636	Gm23947
ENSMUST00000038551	Ppp1r21
ENSMUST00000195386	Gm38109
ENSMUST00000163588	Ston1
ENSMUST00000064035	Ston1
ENSMUST00000150023	Ston1
ENSMUST00000234252	Gm50056
ENSMUST00000024970	Gtf2a1l
ENSMUST00000024916	Lhcgr
ENSMUST00000234989	4933400B14Rik
ENSMUST00000234513	Gm4719
ENSMUST00000234973	Gm50061
ENSMUST00000086423	Gm10184
ENSMUST00000234603	Gm41653
ENSMUST00000174965	Gm24510
ENSMUST00000162121	4930480K15Rik
ENSMUST00000198489	Gm47307
ENSMUST00000095183	Gm10308
ENSMUST00000183420	Gm27475
ENSMUST00000141811	Gm15404
ENSMUST00000234041	Gm41654
ENSMUST00000234442	Gm41654
ENSMUST00000157317	Gm24244
ENSMUST00000234556	Gm41654
ENSMUST00000199560	Gm44345
ENSMUST00000234081	Adcyap1
ENSMUST00000064775	Adcyap1
ENSMUST00000178746	Gm25935
ENSMUST00000104245	Gm22593
ENSMUST00000234990	Mettl4
ENSMUST00000171284	Mettl4
ENSMUST00000157966	Gm23964
ENSMUST00000234275	Gm50009
ENSMUST00000234240	Gm50010
ENSMUST00000234295	Gm20939
ENSMUST00000083724	Gm23102
ENSMUST00000025402	Gnal
ENSMUST00000237985	Gnal
ENSMUST00000236551	Gnal
ENSMUST00000025166	Cdh2
ENSMUST00000148255	Tpgs2
ENSMUST00000115817	Tpgs2
ENSMUST00000235606	Prelid2
ENSMUST00000070949	Prelid2
ENSMUST00000165559	Ctif
ENSMUST00000063989	Zfp438
ENSMUST00000234241	Zfp438
ENSMUST00000053917	Ccny
ENSMUST00000234102	Ccny
ENSMUST00000048977	Greb1l
ENSMUST00000092070	Lama3
ENSMUST00000188815	Lama3
ENSMUST00000040964	Ss18
ENSMUST00000040924	Ss18
ENSMUST00000092041	Ss18
ENSMUST00000234524	Ss18
ENSMUST00000050004	Rnf125
ENSMUST00000234316	Rnf125
ENSMUST00000234736	Ccdc178
ENSMUST00000025160	Ccdc178
ENSMUST00000115837	Ccdc178
ENSMUST00000141489	Ino80c
ENSMUST00000153360	Ino80c
ENSMUST00000055012	Ino80c
ENSMUST00000234272	Gm33228
ENSMUST00000207413	Gm44577
ENSMUST00000003876	Brd8
ENSMUST00000115766	Brd8
ENSMUST00000097626	Brd8
ENSMUST00000115765	Brd8
ENSMUST00000235292	Gm50318
ENSMUST00000190196	Prob1
ENSMUST00000115661	Gm42416
ENSMUST00000194544	Gm37013
ENSMUST00000193984	Gm37388
ENSMUST00000194190	Pcdhga1
ENSMUST00000193869	Pcdhga2
ENSMUST00000073447	Pcdhga3
ENSMUST00000192931	Pcdhgb1
ENSMUST00000194418	Pcdhga4
ENSMUST00000195112	Pcdhgb2
ENSMUST00000193414	Pcdhga5
ENSMUST00000195823	Pcdhga6
ENSMUST00000192511	Pcdhga7
ENSMUST00000195363	Pcdhgb4
ENSMUST00000066149	Pcdhga8
ENSMUST00000192535	Pcdhgb5
ENSMUST00000091935	Pcdhga9
ENSMUST00000003599	Pcdhgb6
ENSMUST00000180931	Gm26672
ENSMUST00000193404	Pcdhga10
ENSMUST00000148850	Arhgap26
ENSMUST00000025377	Ppp2r2b
ENSMUST00000239360	Ppp2r2b
ENSMUST00000236720	4930588A03Rik
ENSMUST00000238022	Gm31706
ENSMUST00000091900	Prdm6
ENSMUST00000079738	Ccdc192
ENSMUST00000135806	Ccdc192
ENSMUST00000175934	Tcof1
ENSMUST00000176630	Tcof1
ENSMUST00000166783	Ablim3
ENSMUST00000049378	Ablim3
ENSMUST00000072726	Wdr7
ENSMUST00000236879	Wdr7
ENSMUST00000235343	Nedd4l
ENSMUST00000236209	Nedd4l
ENSMUST00000236736	Nedd4l
ENSMUST00000235743	Nedd4l
ENSMUST00000163516	Nedd4l
ENSMUST00000237384	Nedd4l
ENSMUST00000236898	Nedd4l
ENSMUST00000237410	Nedd4l
ENSMUST00000130300	Ccbe1
ENSMUST00000063775	Ldlrad4
ENSMUST00000114943	Dcc
ENSMUST00000073379	Dcc
ENSMUST00000074157	Myo5b
ENSMUST00000121875	Myo5b
ENSMUST00000091790	Atp9b
ENSMUST00000225980	Atp9b
ENSMUST00000236148	Gm46614
ENSMUST00000023828	Rttn
ENSMUST00000151311	Crem
ENSMUST00000150235	Crem
ENSMUST00000122958	Crem
ENSMUST00000154135	Crem
ENSMUST00000025069	Crem
ENSMUST00000082141	Crem
ENSMUST00000165086	Crem
ENSMUST00000140332	Crem
ENSMUST00000154470	Crem
ENSMUST00000129435	Crem
ENSMUST00000151084	Crem
ENSMUST00000124747	Crem
ENSMUST00000049942	Crem
ENSMUST00000147138	Crem
ENSMUST00000136961	Crem
ENSMUST00000152108	Crem
ENSMUST00000144496	Crem
ENSMUST00000139537	Crem
ENSMUST00000154705	Crem
ENSMUST00000126578	Crem
ENSMUST00000154715	Crem
ENSMUST00000025073	Cul2
ENSMUST00000162301	Cul2
ENSMUST00000180904	Gm10556
ENSMUST00000126977	Svil
ENSMUST00000143254	Svil
ENSMUST00000140448	Svil
ENSMUST00000210707	Svil
ENSMUST00000127297	Svil
ENSMUST00000025079	Svil
ENSMUST00000161921	Gm10125
ENSMUST00000025081	Zeb1
ENSMUST00000182066	Arhgap12
ENSMUST00000077128	Arhgap12
ENSMUST00000182213	Arhgap12
ENSMUST00000182559	Arhgap12
ENSMUST00000062584	Arhgap12
ENSMUST00000182383	Arhgap12
ENSMUST00000079788	Mkx
ENSMUST00000234788	Armc4
ENSMUST00000081275	Armc4
ENSMUST00000115869	Mpp7
ENSMUST00000234571	Mpp7
ENSMUST00000235093	Mpp7
ENSMUST00000234965	Colec12
ENSMUST00000025137	Thoc1
ENSMUST00000067947	Rock1
ENSMUST00000052838	Mib1
ENSMUST00000165555	Mib1
ENSMUST00000232314	Gata6os
ENSMUST00000115861	Rbbp8
ENSMUST00000047322	Rbbp8
ENSMUST00000171109	Cables1
ENSMUST00000046948	Cables1
ENSMUST00000055447	Tmem241
ENSMUST00000209859	Tmem241
ENSMUST00000025276	Rmc1
ENSMUST00000025279	Npc1
ENSMUST00000234255	Ttc39c
ENSMUST00000169401	Ttc39c
ENSMUST00000234966	Ttc39c
ENSMUST00000025294	Ttc39c
ENSMUST00000121808	Osbpl1a
ENSMUST00000074352	Osbpl1a
ENSMUST00000234118	Osbpl1a
ENSMUST00000234194	Osbpl1a
ENSMUST00000235027	Osbpl1a
ENSMUST00000121888	Osbpl1a
ENSMUST00000118313	Osbpl1a
ENSMUST00000117361	Osbpl1a
ENSMUST00000234871	Osbpl1a
ENSMUST00000121774	Osbpl1a
ENSMUST00000119512	Osbpl1a
ENSMUST00000025290	Impact
ENSMUST00000234018	AC103362.1
ENSMUST00000025288	Zfp521
ENSMUST00000234410	Zfp521
ENSMUST00000169862	Taf4b
ENSMUST00000234789	Taf4b
ENSMUST00000025992	Kctd1
ENSMUST00000235045	Gm2629
ENSMUST00000234417	Gm50035
ENSMUST00000053017	Chst9
ENSMUST00000115850	Cdh2
ENSMUST00000153022	1700001G01Rik
ENSMUST00000125117	1700001G01Rik
ENSMUST00000234831	Gm50084
ENSMUST00000234128	Gm31086
ENSMUST00000075214	Dsc2
ENSMUST00000039247	Dsc2
ENSMUST00000077146	Dsg1a
ENSMUST00000019426	Dsg4
ENSMUST00000059787	Dsg2
ENSMUST00000120102	Dsg2
ENSMUST00000121837	Dsg2
ENSMUST00000070080	B4galt6
ENSMUST00000225661	Trappc8
ENSMUST00000049260	Garem1
ENSMUST00000234115	Garem1
ENSMUST00000049105	Klhl14
ENSMUST00000122333	Klhl14
ENSMUST00000239326	Asxl3
ENSMUST00000120223	Asxl3
ENSMUST00000097655	Asxl3
ENSMUST00000081423	Nol4
ENSMUST00000097651	Nol4
ENSMUST00000164893	Nol4
ENSMUST00000164186	Nol4
ENSMUST00000115832	Dtna
ENSMUST00000221880	Dtna
ENSMUST00000220904	Dtna
ENSMUST00000047954	Dtna
ENSMUST00000170802	Mapre2
ENSMUST00000118826	Mapre2
ENSMUST00000115830	Mapre2
ENSMUST00000025127	Mapre2
ENSMUST00000000430	Galnt1
ENSMUST00000170243	Galnt1
ENSMUST00000178605	Galnt1
ENSMUST00000046206	Rprd1a
ENSMUST00000037097	Fhod3
ENSMUST00000234526	Fhod3
ENSMUST00000234834	Fhod3
ENSMUST00000036619	AW554918
ENSMUST00000097643	AW554918
ENSMUST00000165400	AW554918
ENSMUST00000115816	Celf4
ENSMUST00000025117	Celf4
ENSMUST00000223704	Celf4
ENSMUST00000225477	Celf4
ENSMUST00000224553	Celf4
ENSMUST00000234127	Gm33948
ENSMUST00000234588	4930578E11Rik
ENSMUST00000115812	Pik3c3
ENSMUST00000115811	Pik3c3
ENSMUST00000091978	Pik3c3
ENSMUST00000153060	Rit2
ENSMUST00000060396	Slc25a46
ENSMUST00000178164	Sap130
ENSMUST00000235017	Sap130
ENSMUST00000025109	Sap130
ENSMUST00000025264	Wdr33
ENSMUST00000134663	Myo7b
ENSMUST00000234068	4933435E02Rik
ENSMUST00000025241	Ercc3
ENSMUST00000181729	A830052D11Rik
ENSMUST00000234408	A830052D11Rik
ENSMUST00000042868	Camk4
ENSMUST00000025234	Epb41l4a
ENSMUST00000040506	Fam13b
ENSMUST00000060710	Cdc25c
ENSMUST00000237091	Gm36037
ENSMUST00000236489	Gm36037
ENSMUST00000042345	Ctnna1
ENSMUST00000237896	Sil1
ENSMUST00000235619	Sil1
ENSMUST00000025215	Sil1
ENSMUST00000170693	Ube2d2a
ENSMUST00000167406	Ube2d2a
ENSMUST00000237014	C330008A17Rik
ENSMUST00000115713	Nrg2
ENSMUST00000239409	Nrg2
ENSMUST00000025204	Pfdn1
ENSMUST00000237792	Pfdn1
ENSMUST00000155329	Ankhd1
ENSMUST00000193839	Pcdha1
ENSMUST00000070797	Pcdha1
ENSMUST00000115662	Pcdha2
ENSMUST00000195590	Pcdha2
ENSMUST00000192503	Pcdha3
ENSMUST00000192512	Pcdha4
ENSMUST00000192295	Pcdha4
ENSMUST00000192168	Pcdha5
ENSMUST00000193777	Pcdha6
ENSMUST00000193389	Pcdha6
ENSMUST00000192631	Pcdha7
ENSMUST00000194038	Pcdha8
ENSMUST00000115659	Pcdha9
ENSMUST00000115658	Pcdha11
ENSMUST00000115657	Pcdha11
ENSMUST00000192447	Pcdha11
ENSMUST00000047614	Pcdha12
ENSMUST00000007584	Pcdhac1
ENSMUST00000051163	Pcdhb8
ENSMUST00000053856	Pcdhb17
ENSMUST00000115634	Diaph1
ENSMUST00000025337	Diaph1
ENSMUST00000115631	Diaph1
ENSMUST00000115629	Diaph1
ENSMUST00000080033	Diaph1
ENSMUST00000025311	Pcdh12
ENSMUST00000194012	Pcdh12
ENSMUST00000127448	9630014M24Rik
ENSMUST00000235922	Fgf1
ENSMUST00000115580	Gm5820
ENSMUST00000097593	Arhgap26
ENSMUST00000137497	Arhgap26
ENSMUST00000155576	Arhgap26
ENSMUST00000115567	Nr3c1
ENSMUST00000115571	Nr3c1
ENSMUST00000025300	Nr3c1
ENSMUST00000097592	Nr3c1
ENSMUST00000235128	Gm50397
ENSMUST00000235427	Gm50395
ENSMUST00000236889	Kctd16
ENSMUST00000091927	Kctd16
ENSMUST00000235677	Gm50410
ENSMUST00000072008	Sh3rf2
ENSMUST00000074679	Sh3rf2
ENSMUST00000097590	Lars
ENSMUST00000046972	Rbm27
ENSMUST00000091920	Rbm27
ENSMUST00000236240	Rbm27
ENSMUST00000235923	Gm50214
ENSMUST00000117687	Ppp2r2b
ENSMUST00000120632	Ppp2r2b
ENSMUST00000045477	Stk32a
ENSMUST00000237797	Stk32a
ENSMUST00000121805	Dpysl3
ENSMUST00000025379	Dpysl3
ENSMUST00000082254	Jakmip2
ENSMUST00000096570	Gm94
ENSMUST00000237926	Gm94
ENSMUST00000236394	Gm50207
ENSMUST00000066328	Spinkl
ENSMUST00000089874	Mcc
ENSMUST00000164666	Mcc
ENSMUST00000183850	Kcnn2
ENSMUST00000066890	Kcnn2
ENSMUST00000211323	Kcnn2
ENSMUST00000169783	Kcnn2
ENSMUST00000184994	A330093E20Rik
ENSMUST00000184346	A330093E20Rik
ENSMUST00000236216	Pggt1b
ENSMUST00000236999	Pggt1b
ENSMUST00000237993	Gm4107
ENSMUST00000234910	Arl14epl
ENSMUST00000049388	Commd10
ENSMUST00000234280	Commd10
ENSMUST00000234085	Commd10
ENSMUST00000234701	Commd10
ENSMUST00000019791	Sema6a
ENSMUST00000115449	Sema6a
ENSMUST00000076043	Sema6a
ENSMUST00000135790	Sema6a
ENSMUST00000156422	Sema6a
ENSMUST00000236621	Gm5095
ENSMUST00000237558	G630055G22Rik
ENSMUST00000236832	G630055G22Rik
ENSMUST00000186872	1700065O20Rik
ENSMUST00000180611	Dmxl1
ENSMUST00000041772	Dmxl1
ENSMUST00000148989	Tnfaip8
ENSMUST00000179937	Tnfaip8
ENSMUST00000126666	Tnfaip8
ENSMUST00000145726	Tnfaip8
ENSMUST00000148159	Tnfaip8
ENSMUST00000116639	Prr16
ENSMUST00000235622	Gm41724
ENSMUST00000115410	Sncaip
ENSMUST00000178678	Sncaip
ENSMUST00000025413	Sncaip
ENSMUST00000163742	Sncaip
ENSMUST00000178011	Sncaip
ENSMUST00000037850	Snx2
ENSMUST00000165032	Snx24
ENSMUST00000025417	Snx24
ENSMUST00000049811	Cep120
ENSMUST00000237062	Cep120
ENSMUST00000069597	Csnk1g3
ENSMUST00000237880	Csnk1g3
ENSMUST00000236611	Gm33732
ENSMUST00000064763	Zfp608
ENSMUST00000181538	Gm4221
ENSMUST00000237355	Gramd3
ENSMUST00000237422	Gramd3
ENSMUST00000070166	Gramd3
ENSMUST00000102912	Marchf3
ENSMUST00000075770	Megf10
ENSMUST00000130696	4930511M06Rik
ENSMUST00000238028	Gm19500
ENSMUST00000115366	Slc12a2
ENSMUST00000025497	Fbn2
ENSMUST00000025500	Slc27a6
ENSMUST00000052907	Adamts19
ENSMUST00000080721	Chsy3
ENSMUST00000238180	Gm50237
ENSMUST00000223984	Dctn4
ENSMUST00000025505	Dctn4
ENSMUST00000235795	Ndst1
ENSMUST00000237783	Ndst1
ENSMUST00000169273	Ndst1
ENSMUST00000102888	Camk2a
ENSMUST00000025519	Camk2a
ENSMUST00000025522	Pdgfrb
ENSMUST00000115274	Pdgfrb
ENSMUST00000146409	Slc26a2
ENSMUST00000075299	Ppargc1b
ENSMUST00000063307	Ppargc1b
ENSMUST00000235256	Lncbate10
ENSMUST00000184678	1500015A07Rik
ENSMUST00000120472	Afap1l1
ENSMUST00000184530	1500015A07Rik
ENSMUST00000051720	Sh3tc2
ENSMUST00000235860	Sh3tc2
ENSMUST00000027560	Htr4
ENSMUST00000237114	Htr4
ENSMUST00000238081	Htr4
ENSMUST00000236691	Htr4
ENSMUST00000048688	Fbxo38
ENSMUST00000055725	Spink10
ENSMUST00000162365	Spink10
ENSMUST00000097557	Spink13
ENSMUST00000047480	Piezo2
ENSMUST00000238156	Piezo2
ENSMUST00000183217	Piezo2
ENSMUST00000238051	Piezo2
ENSMUST00000182166	Piezo2
ENSMUST00000238061	Txnl1
ENSMUST00000237331	Txnl1
ENSMUST00000127716	St8sia3os
ENSMUST00000237973	St8sia3os
ENSMUST00000235475	St8sia3os
ENSMUST00000175965	Onecut2
ENSMUST00000235766	Fech
ENSMUST00000236586	Fech
ENSMUST00000025484	Fech
ENSMUST00000237502	Fech
ENSMUST00000237358	Fech
ENSMUST00000025482	Atp8b1
ENSMUST00000080418	Nedd4l
ENSMUST00000237854	Nedd4l
ENSMUST00000226058	Nedd4l
ENSMUST00000236103	Nedd4l
ENSMUST00000224347	Nedd4l
ENSMUST00000035548	Alpk2
ENSMUST00000235822	Zfp532
ENSMUST00000049016	Zfp532
ENSMUST00000235493	Zfp532
ENSMUST00000182852	Zfp532
ENSMUST00000237714	Zfp532
ENSMUST00000237553	Zfp532
ENSMUST00000169679	Zfp532
ENSMUST00000236179	Gm50143
ENSMUST00000073054	Mppe1
ENSMUST00000045105	Spire1
ENSMUST00000115050	Spire1
ENSMUST00000082243	Spire1
ENSMUST00000224799	Spire1
ENSMUST00000097542	Cep76
ENSMUST00000042852	Fam210a
ENSMUST00000052347	Mc2r
ENSMUST00000236143	4930546C10Rik
ENSMUST00000066717	Tcf4
ENSMUST00000114985	Tcf4
ENSMUST00000128706	Tcf4
ENSMUST00000201781	Tcf4
ENSMUST00000202674	Tcf4
ENSMUST00000202116	Tcf4
ENSMUST00000114982	Tcf4
ENSMUST00000078486	Tcf4
ENSMUST00000202772	Tcf4
ENSMUST00000202354	Tcf4
ENSMUST00000114980	Tcf4
ENSMUST00000202610	Tcf4
ENSMUST00000201631	Tcf4
ENSMUST00000202435	Tcf4
ENSMUST00000202458	Tcf4
ENSMUST00000201094	Tcf4
ENSMUST00000201205	Tcf4
ENSMUST00000201410	Tcf4
ENSMUST00000202937	Tcf4
ENSMUST00000202477	Tcf4
ENSMUST00000202057	Tcf4
ENSMUST00000114978	Tcf4
ENSMUST00000114977	Tcf4
ENSMUST00000121693	Rab27b
ENSMUST00000069749	Rab27b
ENSMUST00000117692	Rab27b
ENSMUST00000161542	Poli
ENSMUST00000121674	Poli
ENSMUST00000043286	Poli
ENSMUST00000159389	Poli
ENSMUST00000025393	Smad4
ENSMUST00000114939	Smad4
ENSMUST00000025439	Me2
ENSMUST00000091851	Mapk4
ENSMUST00000159162	Mapk4
ENSMUST00000114895	Cfap53
ENSMUST00000237753	9030625G05Rik
ENSMUST00000236220	Dym
ENSMUST00000039608	Dym
ENSMUST00000174338	Gm20544
ENSMUST00000058997	Zbtb7c
ENSMUST00000168423	Smad2
ENSMUST00000091831	Smad2
ENSMUST00000025453	Smad2
ENSMUST00000113930	Smad2
ENSMUST00000026487	Ier3ip1
ENSMUST00000136800	Ier3ip1
ENSMUST00000142456	Gm50364
ENSMUST00000114777	Pias2
ENSMUST00000114776	Pias2
ENSMUST00000168882	Pias2
ENSMUST00000075290	St8sia5
ENSMUST00000079618	St8sia5
ENSMUST00000096547	Loxhd1
ENSMUST00000148341	Loxhd1
ENSMUST00000123410	Loxhd1
ENSMUST00000026494	Rnf165
ENSMUST00000182024	Rnf165
ENSMUST00000238172	Pstpip2
ENSMUST00000114741	Pstpip2
ENSMUST00000044622	Epg5
ENSMUST00000091813	Slc14a1
ENSMUST00000160292	Slc14a1
ENSMUST00000160639	Slc14a1
ENSMUST00000237674	Slc14a2
ENSMUST00000235389	Slc14a2
ENSMUST00000025430	Setbp1
ENSMUST00000070219	Pard6g
ENSMUST00000145963	Txnl4a
ENSMUST00000077962	Kcng2
ENSMUST00000167977	Nfatc1
ENSMUST00000236310	Nfatc1
ENSMUST00000170905	Nfatc1
ENSMUST00000078049	Nfatc1
ENSMUST00000047865	Mbp
ENSMUST00000152071	Mbp
ENSMUST00000142850	Mbp
ENSMUST00000080658	Mbp
ENSMUST00000133193	Mbp
ENSMUST00000123251	Mbp
ENSMUST00000153478	Mbp
ENSMUST00000062446	Mbp
ENSMUST00000075372	Mbp
ENSMUST00000102812	Mbp
ENSMUST00000114674	Mbp
ENSMUST00000132369	Mbp
ENSMUST00000171238	Zfp516
ENSMUST00000071233	Zfp516
ENSMUST00000235874	1700095A13Rik
ENSMUST00000238160	1700095A13Rik
ENSMUST00000236863	1700095A13Rik
ENSMUST00000235826	1700095A13Rik
ENSMUST00000236106	Gm31265
ENSMUST00000236713	Gm31503
ENSMUST00000236141	Gm50415
ENSMUST00000060303	Tshz1
ENSMUST00000175783	Tshz1
ENSMUST00000125763	Zfp407
ENSMUST00000025546	Cndp2
ENSMUST00000168419	Cndp2
ENSMUST00000236689	Gm17266
ENSMUST00000070116	Socs6
ENSMUST00000236828	Cd226
ENSMUST00000037142	Cd226
ENSMUST00000097496	Cd226
ENSMUST00000236452	Cd226
ENSMUST00000097495	Dok6
ENSMUST00000165255	Vmn1r238
ENSMUST00000149803	Crem
ENSMUST00000142690	Crem
ENSMUST00000181558	Gm6225
ENSMUST00000179907	G430049J08Rik
ENSMUST00000025075	Bambi
ENSMUST00000234745	Gm50091
ENSMUST00000157855	Gm23643
ENSMUST00000122770	Gm24632
ENSMUST00000025076	Lyzl1
ENSMUST00000120837	Lyzl1
ENSMUST00000025078	Map3k8
ENSMUST00000235048	4833419F23Rik
ENSMUST00000234586	Gm50096
ENSMUST00000180970	Gm26865
ENSMUST00000025077	Mtpap
ENSMUST00000234374	Gm50023
ENSMUST00000234706	Gm50024
ENSMUST00000037029	Jcad
ENSMUST00000234153	Jcad
ENSMUST00000180850	Gm26682
ENSMUST00000234056	Gm50064
ENSMUST00000234572	Gm50065
ENSMUST00000074702	Gm10125
ENSMUST00000161096	Gm10125
ENSMUST00000181714	Gm26575
ENSMUST00000234537	Gm10125
ENSMUST00000192074	Gm2238
ENSMUST00000116893	Gm22709
ENSMUST00000234953	Gm34804
ENSMUST00000234469	Gm41662
ENSMUST00000025083	Kif5b
ENSMUST00000168187	Gm17036
ENSMUST00000234972	Gm41664
ENSMUST00000115870	Epc1
ENSMUST00000028100	Epc1
ENSMUST00000050542	Epc1
ENSMUST00000186159	Gm28529
ENSMUST00000189675	Gm28529
